time_s,charge_C,current_A,position_m,velocity_ms,force_N,inductance_H,power_W,energy_capacitor_J,energy_kinetic_J
1.0298143993238028e-05,179.98848512390393,1117.402489595092,-0.09962975586360268,35.97838723491683,0.0,0.002313078612456289,402239.16275179887,32395.854777197786,1032.9186151351248
1.0619960993026717e-05,179.988125532328,1117.3556233026957,-0.09961817714644192,35.980006351458805,0.0,0.002313227557490336,402221.4883825164,32395.72533264107,1033.0115850193379
1.0941777992815405e-05,179.98776595583647,1117.308744624537,-0.09960659790818549,35.98162569525546,0.0,0.0023133765437259235,402203.80965578125,32395.595893772963,1033.1045721372063
1.1263594992604094e-05,179.98740639443332,1117.2618533579912,-0.09959501814875951,35.98324527084831,0.0,0.0023135255711766497,402186.12649868504,32395.466460594896,1033.1975767512956
1.1585411992392782e-05,179.98704684812262,1117.2149493160384,-0.09958343786808871,35.98486508242697,0.0,0.0023136746398561363,402168.4388439375,32395.337033108284,1033.2905991040097
1.190722899218147e-05,179.9866873169085,1117.1680323272642,-0.09957185706609653,35.98648513382927,0.0,0.0023138237497780235,402150.7466298665,32395.207611314592,1033.3836394175917
1.2229045991970158e-05,179.98632780079518,1117.1211022358589,-0.0995602757427052,35.98810542854124,0.0,0.0023139729009559696,402133.04980041785,32395.078195215297,1033.4766978941195
1.2550862991758848e-05,179.98596829978686,1117.0741589016177,-0.09954869389783591,35.98972596969724,0.0,0.0023141220934036516,402115.3483051553,32394.94878481188,1033.569774715509
1.2872679991547536e-05,179.9856088138879,1117.0272021999401,-0.0995371115314089,35.991346760080006,0.0,0.00231427132713476,402097.6420992602,32394.81938010588,1033.6628700435112
1.3194496991336224e-05,179.9852493431025,1116.98023202183,-0.09952552864334355,35.99296780212071,0.0,0.002314420602163002,402079.93114353117,32394.68998109878,1033.755984019712
1.3516313991124912e-05,179.98488988743514,1116.933248273895,-0.09951394523355854,35.99458909789906,0.0,0.002314569918502095,402062.21540438454,32394.560587792155,1033.8491167655322
1.38381309909136e-05,179.98453044689015,1116.8862508783461,-0.09950236130197192,35.99621064914332,0.0,0.002314719276165769,402044.49485385336,32394.431200187526,1033.9422683822263
1.415994799070229e-05,179.9841710214719,1116.839239772998,-0.09949077684850124,35.99783245723043,0.0,0.002314868675167763,402026.7694695879,32394.301818286443,1034.0354389508816
1.4481764990490978e-05,179.98381161118482,1116.792214911269,-0.09947919187306369,35.99945452318602,0.0,0.002315018115521826,402009.0392348553,32394.17244209047,1034.1286285324181
1.4803581990279666e-05,179.98345221603338,1116.745176262179,-0.09946760637557614,36.001076847684516,0.0,0.0023151675972417113,401991.30413853936,32394.043071601172,1034.2218371675876
1.5125398990068354e-05,179.983092836022,1116.6981238103517,-0.09945602035595535,36.00269943104923,0.0,0.0023153171203411796,401973.5641751402,32393.913706820113,1034.3150648769747
1.5447215989857042e-05,179.98273347115511,1116.6510575560126,-0.099444433814118,36.00432227325234,0.0,0.002315466684833996,401955.8193447746,32393.78434774886,1034.4083116609925
1.576903298964573e-05,179.98237412143718,1116.603977514989,-0.09943284674998082,36.00594537391506,0.0,0.0023156162907339256,401938.0696531752,32393.654994388977,1034.501577499885
1.6090849989434418e-05,179.98201478687258,1116.556883718685,-0.09942125916346076,36.00756873230823,0.0,0.002315765938054736,401920.31511168147,32393.525646742022,1034.5948623537597
1.6412666989223108e-05,179.9816554674658,1116.5097762141809,-0.09940967105447505,36.00919234735011,0.0,0.0023159156268101966,401902.5557372761,32393.39630480956,1034.6881661624545
1.6734483989011797e-05,179.98129616322123,1116.462655064389,-0.0993980824229413,36.01081621760299,0.0,0.0023160653570140706,401884.79155264026,32393.266968593154,1034.7814888453383
1.7056300988800484e-05,179.9809368741432,1116.4155203453959,-0.09938649326877769,36.01244034133302,0.0,0.0023162151286801355,401867.0225851968,32393.13763809432,1034.8748303047453
1.7378117988589173e-05,179.9805776002361,1116.3683721392247,-0.09937490359190289,36.01406471667305,0.0,0.0023163649418222044,401849.24886450596,32393.00831331461,1034.9681904353306
1.7699934988377863e-05,179.98021834150427,1116.3212105231057,-0.09936331339223625,36.01568934186403,0.0,0.0023165147964540897,401831.4704184018,32392.87899425555,1035.0615691379444
1.802175198816655e-05,179.979859097952,1116.2740355703493,-0.09935172266969762,36.017314215235395,0.0,0.0023166646925896046,401813.6872733074,32392.749680918652,1035.154966318503
1.834356898795524e-05,179.97949986958355,1116.2268473500762,-0.0993401314242074,36.01893933521103,0.0,0.0023168146302425556,401795.8994541374,32392.620373305424,1035.2483818883377
1.8665385987743925e-05,179.97914065640322,1116.1796459272177,-0.09932853965568647,36.0205647003093,0.0,0.0023169646094267486,401778.1069842981,32392.491071417375,1035.3418157641931
1.8987202987532615e-05,179.97878145841523,1116.1324313625166,-0.09931694736405616,36.022190309143035,0.0,0.002317114630155985,401760.309885688,32392.361775255988,1035.4352678682303
1.9309019987321305e-05,179.97842227562379,1116.0852037125255,-0.09930535454923825,36.023816160419486,0.0,0.0023172646924440646,401742.508178697,32392.23248482275,1035.5287381280243
